120,"1,5","1,5",3,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1932,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,,,"0,5000",30,,"0,4149",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,1,,"0,4295","0,5927","0,3897","0,5927",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1933,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,,,"0,5000",30,,"0,4152",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,1,,1,1,1,1,0,1,1,0,,1,1,1,0,0,1,,1,1,0,,"0,4287","0,6158","0,3888","0,6158",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1934,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4150",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,4293","0,6133","0,3893","0,6133",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1935,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,,,"0,5000",30,,"0,4153",1,1,1,1,1,1,1,1,0,0,1,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,0,,"0,4285","0,6124","0,3885","0,6124",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,1,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1936,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,,,"0,5000",30,,"0,4151",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,,0,0,0,1,1,0,,0,0,0,,"0,4292","0,6098","0,3890","0,6098",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1937,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,,,"0,5000",30,,"0,4154",1,1,1,1,1,1,1,1,0,1,0,,1,1,1,1,1,1,0,0,1,,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,,1,1,0,,"0,4277","0,6120","0,3875","0,6120",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
1938,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,"0,5000",30,,"0,4152",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,,0,0,0,,"0,4282","0,6143","0,3879","0,6143",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1939,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,,,"0,5000",30,,"0,4155",1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,,1,1,1,,"0,4259","0,5862","0,3855","0,5862",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
1940,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,,,"0,5000",30,,"0,4152",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,,0,0,0,1,1,0,,0,0,1,,"0,4262","0,5691","0,3858","0,5691",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1941,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,,,"0,5000",30,,"0,4156",1,1,1,1,1,1,1,1,0,0,1,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,1,0,,1,1,0,,"0,4254","0,5944","0,3849","0,5944",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1942,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,,,"0,5000",30,,"0,4153",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,4259","0,5940","0,3853","0,5940",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1943,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4156",1,1,1,1,1,1,1,1,0,1,0,,1,1,1,1,1,1,0,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,0,,"0,4245","0,5866","0,3839","0,5866",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
1944,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,"0,5000",30,,"0,4154",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,4250","0,5976","0,3842","0,5976",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1945,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,,,"0,5000",30,,"0,4157",1,1,1,1,1,1,1,1,0,1,1,,1,1,1,1,1,1,0,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,1,,1,1,0,,"0,4242","0,5945","0,3834","0,5945",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,2,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1946,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,,,"0,5000",30,,"0,4155",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,,0,0,0,,"0,4248","0,5976","0,3838","0,5976",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1947,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,,,"0,5000",30,,"0,4158",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,1,1,,1,1,1,0,0,0,,1,1,1,,"0,4234","0,5909","0,3824","0,5909",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
1948,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,,,"0,5000",30,,"0,4156",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,1,1,,0,0,0,,"0,4239","0,6018","0,3828","0,6018",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1949,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,,,"0,5000",30,,"0,4159",1,1,1,1,1,1,1,1,0,1,0,,1,1,1,1,1,1,0,1,1,,1,1,1,1,1,1,0,1,,1,1,1,1,1,0,,1,1,0,,"0,4231","0,5985","0,3819","0,5985",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1950,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,,,"0,5000",30,,"0,4157",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,,0,0,1,,"0,4236","0,5863","0,3824","0,5863",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1951,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,,,"0,5000",30,,"0,4160",1,1,1,1,1,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,0,,1,1,1,0,0,1,,1,1,1,,"0,4223","0,6049","0,3810","0,6049",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
1952,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,,,"0,5000",30,,"0,4158",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,,0,0,1,,"0,4229","0,6114","0,3815","0,6114",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1953,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,,,"0,5000",30,,"0,4161",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,0,0,,1,1,1,0,0,0,,1,1,1,,"0,4215","0,6049","0,3801","0,6049",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
1954,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,,,"0,5000",30,,"0,4159",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,1,0,0,,0,0,0,1,1,0,,0,0,0,,"0,4222","0,6037","0,3807","0,6037",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1955,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,,,"0,5000",30,,"0,4162",1,1,1,1,1,1,1,1,0,0,1,,1,1,1,1,1,1,0,0,1,,1,1,1,1,0,1,1,0,,1,1,1,0,0,0,,1,1,0,,"0,4218","0,6078","0,3803","0,6078",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1956,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,,,"0,5000",30,,"0,4159",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,4225","0,6033","0,3808","0,6033",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1957,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4162",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,1,1,,1,1,1,1,0,1,0,0,,1,1,1,0,0,0,,1,1,0,,"0,4217","0,6047","0,3800","0,6047",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1958,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,,,"0,5000",30,,"0,4160",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,1,,0,0,0,,"0,4224","0,6033","0,3806","0,6033",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1959,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,,,"0,5000",30,,"0,4163",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,1,1,,1,1,1,1,0,1,0,0,,1,1,1,0,1,0,,1,1,0,,"0,4220","0,6194","0,3802","0,6194",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1960,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,,,"0,5000",30,,"0,4161",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,,0,0,1,,"0,4225","0,6033","0,3806","0,6033",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1961,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,,,"0,5000",30,,"0,4164",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,1,0,,1,1,1,0,0,0,,1,1,0,,"0,4211","0,6241","0,3792","0,6241",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
1962,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,,,"0,5000",30,,"0,4162",0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,1,,"0,4218","0,6222","0,3798","0,6222",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1963,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,,,"0,5000",30,,"0,4165",1,1,1,1,1,1,1,1,0,1,1,,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,0,0,0,,1,1,1,1,1,0,,1,1,0,,"0,4204","0,6295","0,3784","0,6295",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
1964,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,,,"0,5000",30,,"0,4163",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,0,,0,0,0,1,0,1,,0,0,0,,"0,4211","0,6272","0,3789","0,6272",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1965,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,,,"0,5000",30,,"0,4166",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,1,1,,1,1,0,,"0,4203","0,6295","0,3781","0,6295",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1966,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,,,"0,5000",30,,"0,4164",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,,0,0,0,1,0,1,,0,0,1,,"0,4208","0,6123","0,3786","0,6123",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1967,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,,,"0,5000",30,,"0,4167",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,1,,1,1,1,0,0,1,,1,1,0,,"0,4195","0,6204","0,3772","0,6204",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
1968,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,,,"0,5000",30,,"0,4165",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,,0,0,0,,"0,4202","0,6177","0,3778","0,6177",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
1969,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,"0,5000",30,,"0,4168",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,1,0,,1,1,1,0,1,0,,1,1,0,,"0,4194","0,6204","0,3770","0,6204",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1970,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,,,"0,5000",30,,"0,4165",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,,0,0,1,,"0,4199","0,6025","0,3774","0,6025",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1971,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,"0,5000",30,,"0,4168",1,1,1,1,1,1,1,1,0,0,1,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,1,0,,1,1,0,,"0,4191","0,6184","0,3766","0,6184",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594",18
1972,"154,5",-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,,,"0,5000",30,,"0,4166",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,,0,0,0,,"0,4197","0,6178","0,3771","0,6178",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1973,"154,5","3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,,,"0,5000",30,,"0,4169",1,1,1,1,1,1,1,1,1,0,1,,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,1,0,,1,1,1,0,1,0,,1,1,1,,"0,4184","0,6095","0,3757","0,6095",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095",19
