120,"1,5","1,5",3,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1892,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,"0,5000",30,,"0,3133",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,,"0,6176","0,9991","0,6157","0,9991",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1893,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,"0,5000",30,,"0,3136",1,1,1,1,1,1,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,0,0,0,0,,,1,1,1,0,0,1,,1,1,0,,"0,6177","0,9991","0,6158","0,9991",,"0,7919","0,8113","-0,0194",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,,,,,16,5,"0,7619047619","0,2380952381","-0,3923174228","-2,070389328",15,5,"0,75","0,25","-0,4150374993",-2,16
1894,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,"0,5000",30,,"0,3135",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,,"0,6177","0,9993","0,6158","0,9993",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1895,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,"0,5000",30,,"0,3138",1,1,1,1,1,1,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,0,0,0,1,,,1,1,1,0,0,1,,1,1,0,,"0,6178","0,9993","0,6159","0,9993",,"0,7919","0,8113","-0,0194",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,,,,,16,5,"0,7619047619","0,2380952381","-0,3923174228","-2,070389328",15,5,"0,75","0,25","-0,4150374993",-2,16
1896,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,"0,5000",30,,"0,3137",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,1,,0,0,0,,"0,6179","0,9995","0,6160","0,9995",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1897,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"0,5000",30,,"0,3140",1,1,1,1,1,1,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,0,0,0,0,,,1,1,1,0,0,0,,1,1,0,,"0,6179","0,9995","0,6161","0,9995",,"0,7919","0,8113","-0,0194",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,,,,,16,5,"0,7619047619","0,2380952381","-0,3923174228","-2,070389328",15,5,"0,75","0,25","-0,4150374993",-2,16
1898,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,"0,5000",30,,"0,3138",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,,"0,6180","0,9997","0,6161","0,9997",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1899,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,"0,5000",30,,"0,3142",1,1,1,1,1,1,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,0,0,0,0,,,1,1,1,0,0,0,,1,1,0,,"0,6181","0,9997","0,6162","0,9997",,"0,7919","0,8113","-0,0194",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,,,,,16,5,"0,7619047619","0,2380952381","-0,3923174228","-2,070389328",15,5,"0,75","0,25","-0,4150374993",-2,16
1900,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,"0,5000",30,,"0,3140",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,0,0,0,,"0,6182","1,0000","0,6163","1,0000",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1901,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,"0,5000",30,,"0,3144",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,1,,,1,1,1,0,0,1,,1,1,0,,"0,6180","0,9996","0,6161","0,9996",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1902,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,"0,5000",30,,"0,3142",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,0,0,0,,"0,6181","0,9996","0,6162","0,9996",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1903,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,"0,5000",30,,"0,3146",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,,,1,1,1,0,0,0,,1,1,0,,"0,6180","0,9992","0,6161","0,9992",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1904,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,"0,5000",30,,"0,3144",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,,"0,6181","0,9992","0,6162","0,9992",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1905,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,"0,5000",30,,"0,3148",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,1,,,1,1,1,0,0,0,,1,1,0,,"0,6179","0,9988","0,6160","0,9988",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1906,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,"0,5000",30,,"0,3146",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,1,,0,0,0,,"0,6180","0,9988","0,6161","0,9988",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1907,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,,,"0,5000",30,,"0,3150",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,,,1,1,1,0,0,0,,1,1,0,,"0,6179","0,9985","0,6160","0,9985",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1908,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,"0,5000",30,,"0,3148",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,1,,0,0,0,,"0,6180","0,9985","0,6161","0,9985",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1909,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,"0,5000",30,,"0,3152",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,,,1,1,1,0,0,1,,1,1,0,,"0,6178","0,9982","0,6160","0,9982",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1910,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,"0,5000",30,,"0,3150",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,1,,0,0,0,,"0,6179","0,9982","0,6160","0,9982",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1911,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"0,5000",30,,"0,3154",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,,,1,1,1,0,0,0,,1,1,0,,"0,6178","0,9979","0,6159","0,9979",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1912,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,"0,5000",30,,"0,3152",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,1,,0,0,0,,"0,6179","0,9979","0,6160","0,9979",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1913,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,"0,5000",30,,"0,3156",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,,,1,1,1,0,0,1,,1,1,0,,"0,6178","0,9976","0,6159","0,9976",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1914,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,"0,5000",30,,"0,3154",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,1,,0,0,0,,"0,6178","0,9976","0,6159","0,9976",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1915,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,"0,5000",30,,"0,3158",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,1,,,1,1,1,0,0,0,,1,1,0,,"0,6177","0,9974","0,6158","0,9974",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1916,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"0,5000",30,,"0,3156",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,,"0,6178","0,9974","0,6159","0,9974",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1917,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,"0,5000",30,,"0,3160",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,,,1,1,1,0,0,1,,1,1,0,,"0,6177","0,9972","0,6158","0,9972",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1918,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,"0,5000",30,,"0,3158",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,1,,0,0,0,,"0,6178","0,9972","0,6159","0,9972",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1919,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,"0,5000",30,,"0,3161",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,,,1,1,1,0,0,1,,1,1,0,,"0,6176","0,9970","0,6157","0,9970",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1920,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,"0,5000",30,,"0,3160",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0,0,0,,"0,6177","0,9970","0,6158","0,9970",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1921,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,"0,5000",30,,"0,3163",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,1,0,,1,1,1,0,0,1,,1,1,0,,"0,6176","0,9968","0,6157","0,9968",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1922,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,"0,5000",30,,"0,3162",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,,0,0,0,,"0,6177","0,9968","0,6158","0,9968",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1923,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,"0,5000",30,,"0,3165",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,1,,1,1,1,0,0,0,,1,1,0,,"0,6176","0,9967","0,6157","0,9967",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1924,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,,"0,5000",30,,"0,3164",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,0,0,,"0,6177","0,9967","0,6158","0,9967",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1925,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,"0,5000",30,,"0,3167",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,1,,1,1,0,,"0,6175","0,9965","0,6156","0,9965",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1926,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,"0,5000",30,,"0,3166",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,,0,0,0,,"0,6176","0,9966","0,6157","0,9966",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1927,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,3169",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,0,,"0,6175","0,9965","0,6156","0,9965",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1928,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"0,5000",30,,"0,3167",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,6176","0,9965","0,6157","0,9965",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1929,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,"0,5000",30,,"0,3171",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,0,,"0,6175","0,9964","0,6156","0,9964",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1930,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,"0,5000",30,,"0,3169",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0,0,0,,"0,6176","0,9965","0,6157","0,9965",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1931,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,"0,5000",30,,"0,3173",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,1,,1,1,1,0,0,0,,1,1,0,,"0,6174","0,9964","0,6156","0,9964",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1932,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,"0,5000",30,,"0,3171",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,6175","0,9965","0,6156","0,9965",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1933,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,,,"0,5000",30,,"0,3175",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,1,0,,1,1,1,0,0,1,,1,1,0,,"0,6174","0,9964","0,6155","0,9964",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
1934,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"0,5000",30,,"0,3173",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,"0,6175","0,9965","0,6156","0,9965",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
1935,-435,"3,75",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"0,5000",30,,"0,3177",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,0,,"0,6174","0,9964","0,6155","0,9964",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095",17
