"163,14",4,4,8,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1073,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3762",0,0,0,0,1,0,0,1,,,,,0,0,0,0,1,0,,,,,0,0,0,1,,,,,,0,1,0,,,,,0,0,,,"0,4432","0,7450","0,4412","0,7450",,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,2,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1074,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3767",1,1,1,1,1,1,0,1,,,,,1,1,0,1,1,0,,,,,1,1,1,1,,,,,,1,1,0,,,,,1,1,,,"0,4430","0,7392","0,4410","0,7392",,"0,8524","0,8740","-0,0216",2,2,2,2,2,2,2,2,1,2,0,2,2,0,1,2,0,,,,,,,,13,5,"0,7222222222","0,2777777778","-0,4694852833","-1,847996907",12,5,"0,7058823529","0,2941176471","-0,5025003405","-1,765534746",13
1075,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3764",0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,1,0,,,,,0,0,,,"0,4442","0,7457","0,4418","0,7457",,"0,5033","0,5226","-0,0193",0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,,,,,,,,2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",0
1076,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3770",1,1,1,1,0,0,0,0,,,,,1,1,0,0,0,0,,,,,1,1,0,0,,,,,,1,0,0,,,,,1,0,,,"0,4448","0,7444","0,4425","0,7444",,"0,9911","0,9975","-0,0064",2,2,2,2,2,2,2,2,1,0,2,0,0,1,1,1,0,,,,,,,,10,8,"0,5555555556","0,4444444444","-0,8479969066","-1,169925001",9,8,"0,5294117647","0,4705882353","-0,9175378398","-1,087462841",10
1077,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3766",0,0,0,1,1,0,0,1,,,,,0,0,0,0,0,0,,,,,0,1,0,1,,,,,,0,1,0,,,,,0,0,,,"0,4455","0,7439","0,4431","0,7439",,"0,6500","0,6723","-0,0223",0,0,0,0,0,0,0,2,0,2,1,1,0,1,1,2,0,,,,,,,,3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",0
1078,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3772",1,1,1,1,1,0,0,1,,,,,1,1,0,0,0,0,,,,,1,1,0,1,,,,,,1,1,0,,,,,1,0,,,"0,4460","0,7441","0,4436","0,7441",,"0,9641","0,9774","-0,0133",2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,2,0,,,,,,,,11,7,"0,6111111111","0,3888888889","-0,7104933828","-1,362570079",10,7,"0,5882352941","0,4117647059","-0,7655347464","-1,280107919",11
1079,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3769",0,0,0,1,0,1,0,1,,,,,0,0,0,1,1,0,,,,,0,1,1,1,,,,,,0,0,0,,,,,0,1,,,"0,4461","0,7387","0,4437","0,7387",,"0,7642","0,7871","-0,0229",0,0,0,0,0,0,0,2,0,1,1,2,2,1,1,2,1,,,,,,,,4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",0
1080,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3774",1,1,1,1,0,1,1,0,0,,,,1,1,1,1,1,0,0,,,,1,1,1,0,,,,,,1,0,0,,,,,1,1,0,,"0,4458","0,7379","0,4433","0,7379",,"0,8315","0,8524","-0,0209",2,2,2,2,2,2,2,2,2,0,0,2,2,2,1,1,2,1,,,,,,,14,5,"0,7368421053","0,2631578947","-0,4405725914","-1,925999419",13,5,"0,7222222222","0,2777777778","-0,4694852833","-1,847996907",14
1081,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3771",0,0,0,1,0,0,1,1,0,,,,0,0,0,0,0,0,0,,,,0,1,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,4460","0,7401","0,4435","0,7401",,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,0,2,1,0,1,0,1,2,0,2,2,0,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1082,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3777",1,1,1,0,0,1,0,0,1,,,,1,1,0,1,0,0,1,,,,1,0,1,0,,,,,,1,0,0,,,,,1,1,1,,"0,4467","0,7462","0,4443","0,7462",,"0,9980","1,0000","-0,0020",2,2,2,2,2,2,0,0,1,0,0,2,1,1,0,1,2,2,,,,,,,10,9,"0,5263157895","0,4736842105","-0,9259994186","-1,078002512",9,9,"0,5","0,5",-1,-1,10
1083,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3773",0,0,0,1,0,1,0,0,1,,,,0,0,1,1,0,0,1,,,,0,1,1,0,,,,,,0,0,0,,,,,0,1,1,,"0,4469","0,7414","0,4445","0,7414",,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,0,2,2,1,0,2,0,1,0,1,1,2,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1084,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3779",1,1,1,0,1,0,0,1,1,,,,1,1,0,0,0,0,1,,,,1,0,0,1,,,,,,1,1,0,,,,,1,0,1,,"0,4476","0,7475","0,4452","0,7475",,"0,9980","1,0000","-0,0020",2,2,2,2,2,2,0,0,0,2,0,1,0,0,0,2,0,2,,,,,,,10,9,"0,5263157895","0,4736842105","-0,9259994186","-1,078002512",9,9,"0,5","0,5",-1,-1,10
1085,"49,14",-8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3775",0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,4488","0,7481","0,4461","0,7481",,"0,4855","0,5033","-0,0178",0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,2,1,0,,,,,,,2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",0
1086,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3781",1,1,1,0,0,0,1,1,0,,,,1,1,1,0,0,1,0,,,,1,0,0,1,,,,,,1,0,1,,,,,1,0,0,,"0,4492","0,7456","0,4465","0,7456",,"0,9495","0,9641","-0,0146",2,2,2,2,2,2,1,0,2,0,1,1,1,2,2,2,2,1,,,,,,,12,7,"0,6315789474","0,3684210526","-0,6629650127","-1,440572591",11,7,"0,6111111111","0,3888888889","-0,7104933828","-1,362570079",12
1087,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3778",0,0,0,0,0,1,0,0,0,,,,0,0,0,1,0,0,0,,,,0,0,1,0,,,,,,0,0,0,,,,,0,1,0,,"0,4504","0,7474","0,4474","0,7474",,"0,4855","0,5033","-0,0178",0,0,0,0,0,0,1,1,1,1,2,2,1,0,1,0,1,1,,,,,,,2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",0
1088,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3783",1,1,1,0,1,0,0,0,0,,,,1,1,0,0,0,0,0,,,,1,0,0,0,,,,,,1,1,0,,,,,1,0,0,,"0,4510","0,7464","0,4481","0,7464",,"0,9980","0,9911","0,0069",2,2,2,2,2,2,0,0,0,2,1,0,1,1,1,0,2,1,,,,,,,9,10,"0,4736842105","0,5263157895","-1,078002512","-0,9259994186",8,10,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",9
1089,"49,14",-8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3780",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,4522","0,7473","0,4489","0,7473",,"0,4855","0,5033","-0,0178",0,0,0,0,0,0,2,1,1,0,1,1,2,1,0,0,1,0,,,,,,,2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",0
1090,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3786",1,1,1,1,0,0,1,0,0,,,,1,1,0,0,0,0,0,,,,1,1,0,0,,,,,,1,0,0,,,,,1,0,0,,"0,4529","0,7464","0,4496","0,7464",,"0,9980","0,9911","0,0069",2,2,2,2,2,2,1,2,0,0,1,0,0,2,0,0,1,0,,,,,,,9,10,"0,4736842105","0,5263157895","-1,078002512","-0,9259994186",8,10,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",9
1091,"49,14",-8,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3782",0,0,0,1,0,1,0,0,1,,,,0,0,0,1,0,1,1,,,,0,1,1,0,,,,,,0,0,1,,,,,0,1,1,,"0,4520","0,7288","0,4490","0,7288",,"0,8997","0,9183","-0,0186",0,0,0,0,0,0,2,2,0,0,0,2,0,1,2,1,2,2,,,,,,,6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",6,12,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",0
1092,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3788",1,1,1,1,0,1,0,0,0,,,,1,1,1,1,0,1,0,,,,1,1,1,0,,,,,,1,0,1,,,,,1,1,0,,"0,4521","0,7447","0,4491","0,7447",,"0,8997","0,9183","-0,0186",2,2,2,2,2,2,2,2,2,1,1,2,0,0,2,0,2,0,,,,,,,13,6,"0,6842105263","0,3157894737","-0,5474877953","-1,662965013",12,6,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",13
1093,"49,14",-8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3784",0,0,0,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,4523","0,7427","0,4493","0,7427",,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,2,2,0,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1094,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3790",1,1,1,1,0,0,0,0,0,,,,1,1,0,0,0,0,0,,,,1,1,0,0,,,,,,1,0,0,,,,,1,0,0,,"0,4530","0,7490","0,4500","0,7490",,"0,9980","0,9911","0,0069",2,2,2,2,2,2,0,2,1,1,2,0,1,1,1,1,0,0,,,,,,,9,10,"0,4736842105","0,5263157895","-1,078002512","-0,9259994186",8,10,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",9
1095,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3786",0,0,0,0,1,0,0,0,0,,,,0,0,1,0,0,0,0,,,,0,0,0,0,,,,,,0,1,0,,,,,0,0,0,,"0,4532","0,7443","0,4502","0,7443",,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,2,0,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1096,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3792",1,1,1,0,0,0,0,0,1,,,,1,1,0,0,0,0,1,,,,1,0,0,0,,,,,,1,0,0,,,,,1,0,1,,"0,4539","0,7506","0,4509","0,7506",,"0,9980","0,9911","0,0069",2,2,2,2,2,2,0,0,1,0,2,1,0,0,0,0,1,2,,,,,,,9,10,"0,4736842105","0,5263157895","-1,078002512","-0,9259994186",8,10,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",9
1097,"49,14",-8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3789",0,0,0,0,0,1,0,0,0,,,,0,0,0,1,0,1,0,,,,0,0,1,0,,,,,,0,0,1,,,,,0,1,0,,"0,4541","0,7458","0,4511","0,7458",,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,2,0,0,1,0,2,0,1,2,0,2,0,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1098,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3794",1,1,1,1,0,0,0,1,0,,,,1,1,1,0,0,0,0,,,,1,1,0,1,,,,,,1,0,0,,,,,1,0,0,,"0,4548","0,7521","0,4518","0,7521",,"0,9980","1,0000","-0,0020",2,2,2,2,2,2,0,2,2,0,0,0,0,1,1,2,1,1,,,,,,,10,9,"0,5263157895","0,4736842105","-0,9259994186","-1,078002512",9,9,"0,5","0,5",-1,-1,10
1099,"49,14",-8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3791",0,0,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,4544","0,7407","0,4516","0,7407",,"0,8315","0,8524","-0,0209",0,0,0,0,0,0,2,1,2,1,2,0,0,0,0,2,2,0,,,,,,,5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",5,13,"0,2777777778","0,7222222222","-1,847996907","-0,4694852833",0
1100,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3797",1,1,1,0,1,0,0,0,1,,,,1,1,1,0,0,0,1,,,,1,0,0,0,,,,,,1,1,0,,,,,1,0,1,,"0,4550","0,7535","0,4522","0,7535",,"0,9819","0,9911","-0,0091",2,2,2,2,2,2,2,1,2,2,0,0,1,1,0,1,0,2,,,,,,,11,8,"0,5789473684","0,4210526316","-0,7884958948","-1,247927513",10,8,"0,5555555556","0,4444444444","-0,8479969066","-1,169925001",11
1101,"49,14",-8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3793",0,0,0,0,0,0,0,0,0,,,,0,0,1,0,1,1,0,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,0,,"0,4542","0,7357","0,4515","0,7357",,"0,8997","0,9183","-0,0186",0,0,0,0,0,0,2,1,2,1,2,1,2,1,2,0,2,0,,,,,,,6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",6,12,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",0
1102,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3799",1,1,1,0,0,0,0,0,0,,,,1,1,0,0,1,0,0,,,,1,0,0,0,,,,,,1,0,0,,,,,1,0,0,,"0,4548","0,7557","0,4523","0,7557",,"0,9980","0,9911","0,0069",2,2,2,2,2,2,0,1,0,0,2,1,2,0,1,0,0,0,,,,,,,9,10,"0,4736842105","0,5263157895","-1,078002512","-0,9259994186",8,10,"0,4444444444","0,5555555556","-1,169925001","-0,8479969066",9
1103,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3795",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,4551","0,7229","0,4516","0,7229",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,0,19,0,1,#NUM!,0,0,18,0,1,#NUM!,0,0
1104,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3801",1,1,1,1,1,0,0,0,0,,,,1,1,1,0,0,0,0,,,,1,1,0,0,,,,,,1,1,0,,,,,1,0,0,,"0,4555","0,7544","0,4520","0,7544",,"0,9495","0,9641","-0,0146",2,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,2,1,,,,,,,12,7,"0,6315789474","0,3684210526","-0,6629650127","-1,440572591",11,7,"0,6111111111","0,3888888889","-0,7104933828","-1,362570079",12
1105,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3797",0,0,0,1,0,0,0,1,0,,,,0,0,0,0,0,1,0,,,,0,1,0,1,,,,,,0,0,1,,,,,0,0,0,,"0,4562","0,7552","0,4526","0,7552",,"0,6292","0,6500","-0,0208",0,0,0,0,0,0,0,2,0,1,1,1,0,1,2,2,0,0,,,,,,,3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",0
1106,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3803",1,1,1,0,1,1,0,0,1,,,,1,1,0,1,1,0,1,,,,1,0,1,0,,,,,,1,1,0,,,,,1,1,1,,"0,4563","0,7522","0,4527","0,7522",,"0,8997","0,9183","-0,0186",2,2,2,2,2,2,2,1,0,2,2,2,2,1,0,1,0,2,,,,,,,13,6,"0,6842105263","0,3157894737","-0,5474877953","-1,662965013",12,6,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",13
1107,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3800",0,0,0,0,0,1,1,0,1,,,,0,0,0,1,0,0,1,,,,0,0,1,0,,,,,,0,0,0,,,,,0,1,1,,"0,4565","0,7500","0,4529","0,7500",,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,2,2,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1108,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3805",1,1,1,0,1,1,1,1,0,,,,1,1,1,1,1,0,0,,,,1,0,1,1,,,,,,1,1,0,,,,,1,1,0,,"0,4566","0,7527","0,4530","0,7527",,"0,8997","0,9183","-0,0186",2,2,2,2,2,2,1,0,2,2,0,2,2,2,1,2,1,1,,,,,,,13,6,"0,6842105263","0,3157894737","-0,5474877953","-1,662965013",12,6,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",13
1109,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3802",0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,1,1,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,1,,"0,4573","0,7553","0,4536","0,7553",,"0,6292","0,6500","-0,0208",0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,2,,,,,,,3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",0
1110,"49,14",10,2,0,3,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3807",1,1,1,0,1,0,1,1,1,,,,1,1,0,0,0,1,1,,,,1,0,0,1,,,,,,1,1,1,,,,,1,0,1,,"0,4574","0,7524","0,4537","0,7524",,"0,8997","0,9183","-0,0186",2,2,2,2,2,2,1,0,0,2,2,0,0,2,2,2,1,2,,,,,,,13,6,"0,6842105263","0,3157894737","-0,5474877953","-1,662965013",12,6,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",13
1111,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3804",0,0,0,1,0,0,1,1,0,,,,0,0,0,0,0,0,0,,,,0,1,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,4581","0,7550","0,4543","0,7550",,"0,6292","0,6500","-0,0208",0,0,0,0,0,0,0,2,0,1,0,1,0,2,1,2,0,1,,,,,,,3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",3,15,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058",0
1112,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3810",1,1,1,0,0,0,1,1,1,,,,1,1,0,0,1,0,1,,,,1,0,0,1,,,,,,1,0,0,,,,,1,0,1,,"0,4585","0,7544","0,4547","0,7544",,"0,9495","0,9641","-0,0146",2,2,2,2,2,2,2,1,0,0,0,0,2,2,1,2,0,2,,,,,,,12,7,"0,6315789474","0,3684210526","-0,6629650127","-1,440572591",11,7,"0,6111111111","0,3888888889","-0,7104933828","-1,362570079",12
1113,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3806",0,0,0,0,1,0,0,0,0,,,,0,0,1,0,1,0,0,,,,0,0,0,0,,,,,,0,1,0,,,,,0,0,0,,"0,4587","0,7501","0,4549","0,7501",,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,1,2,0,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1114,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3812",1,1,1,1,1,0,0,0,0,,,,1,1,1,0,1,0,0,,,,1,1,0,0,,,,,,1,1,0,,,,,1,0,0,,"0,4591","0,7553","0,4553","0,7553",,"0,9495","0,9641","-0,0146",2,2,2,2,2,2,2,2,2,2,0,1,2,0,0,0,1,1,,,,,,,12,7,"0,6315789474","0,3684210526","-0,6629650127","-1,440572591",11,7,"0,6111111111","0,3888888889","-0,7104933828","-1,362570079",12
1115,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3808",0,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,1,0,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,0,,"0,4593","0,7509","0,4555","0,7509",,"0,7425","0,7642","-0,0217",0,0,0,0,0,0,0,0,2,1,1,0,0,2,2,0,2,0,,,,,,,4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",4,14,"0,2222222222","0,7777777778","-2,169925001","-0,3625700794",0
1116,"49,14",10,2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3814",1,1,1,0,0,1,0,0,0,,,,1,1,0,1,0,1,0,,,,1,0,1,0,,,,,,1,0,1,,,,,1,1,0,,"0,4597","0,7562","0,4559","0,7562",,"0,9495","0,9641","-0,0146",2,2,2,2,2,2,2,1,1,1,2,2,0,1,2,0,2,0,,,,,,,12,7,"0,6315789474","0,3684210526","-0,6629650127","-1,440572591",11,7,"0,6111111111","0,3888888889","-0,7104933828","-1,362570079",12
1117,"49,14",-8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3810",0,0,0,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,4608","0,7577","0,4567","0,7577",,"0,4855","0,5033","-0,0178",0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,0,0,,,,,,,2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",2,16,"0,1111111111","0,8888888889","-3,169925001","-0,1699250014",0
