t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,,,,,RATING1,RATING2,RATING3,,,
206,"6,73",0,"0,5242718447",0,"0,4368932039",0,"0,3300970874",0,"0,2233009709",0,"0,1359223301",0,"0,08252427184",0,"0,03883495146",0,"0,01941747573",0,"0,4833333333","0,5035393853","-0,6153652901","-0,01247219073","-0,0299056892","-0,0006987368987","-0,205718384","-0,0002109009241","0,01666666667","0,03333333333","-0,03333333333","-0,1166666667","-0,08333333333","-0,08333333333"
207,"48,25",1,"0,5265700483",1,"0,4396135266",1,"0,3333333333",1,"0,2270531401",1,"0,1400966184",0,"0,08212560386",0,"0,038647343",0,"0,0193236715",1,"0,4666666667","0,5035393853","-0,6255118589","-0,01014656879","-0,05388066658","-0,001272059482","-0,1953980213","-0,0002015581786",0,"0,01666666667","-0,03333333333","-0,1166666667","-0,1","-0,08333333333"
208,"1,45",1,"0,5288461538",1,"0,4423076923",1,"0,3365384615",1,"0,2307692308",1,"0,1442307692",1,"0,08653846154",1,"0,04326923077",0,"0,01923076923",1,"0,4666666667","0,5035393853","-0,6308996343","-0,0053877754","-0,08365124397","-0,001988712712","-0,17161271","-0,0001781633152",0,0,"-0,03333333333","-0,1","-0,1","-0,08333333333"
209,"2,73",0,"0,5263157895",0,"0,4401913876",0,"0,3349282297",0,"0,2296650718",0,"0,1435406699",0,"0,08612440191",0,"0,04306220096",0,"0,01913875598",0,"0,4666666667","0,5024529992","-0,6232119515","0,007687682759","-0,08486440135","-0,002015587208","-0,1554709412","-0,0001585347868","0,01666666667","-0,01666666667","-0,03333333333","-0,1","-0,1","-0,08333333333"
210,"3,3",1,"0,5285714286",1,"0,4428571429",1,"0,3380952381",0,"0,2285714286",0,"0,1428571429",0,"0,08571428571",0,"0,04285714286",0,"0,01904761905",1,"0,4666666667","0,5035393853","-0,6283905997","-0,005178648216","-0,08693947459","-0,0020693362","-0,1447215944","-0,0001486953966","0,01666666667","-0,01666666667","-0,01666666667","-0,1","-0,1","-0,1"
211,"51,99",1,"0,5308056872",1,"0,4454976303",1,"0,3412322275",0,"0,2274881517",0,"0,1421800948",0,"0,08530805687",0,"0,04265402844",0,"0,01895734597",1,"0,4666666667","0,5035393853","-0,6246983992","0,003692200569","-0,1232160215","-0,002929320075","-0,1049412157","-0,0001064927462",0,0,0,"-0,1","-0,08333333333","-0,08333333333"
212,"5,47",1,"0,5330188679",1,"0,4481132075",1,"0,3443396226",1,"0,2311320755",1,"0,1462264151",1,"0,08962264151",1,"0,04716981132",1,"0,02358490566",1,"0,4666666667","0,5035393853","-0,619954135","0,004744264156","-0,1597689064","-0,003789303951","-0,06426832634","-0,00006429009583","-0,01666666667",0,"-0,01666666667","-0,08333333333","-0,08333333333","-0,08333333333"
213,"3,6",1,"0,5352112676",1,"0,4507042254",1,"0,3474178404",1,"0,234741784",0,"0,1455399061",0,"0,08920187793",0,"0,04694835681",0,"0,0234741784",1,"0,4833333333","0,5040817004","-0,6210690325","-0,001114897471","-0,1527029413","-0,003596703395","-0,05354913897","-0,00005403247265","0,01666666667","0,01666666667","0,01666666667","-0,05","-0,06666666667","-0,08333333333"
214,"4,27",1,"0,5373831776",1,"0,453271028",1,"0,3504672897",0,"0,2336448598",0,"0,1448598131",0,"0,08878504673",0,"0,04672897196",0,"0,02336448598",1,"0,5","0,5040817004","-0,6265180546","-0,005449022124","-0,1435695593","-0,003363791096","-0,03135399698","-0,00003191552821","0,03333333333","0,03333333333","0,05","-0,03333333333","-0,05","-0,05"
215,"1,59",1,"0,5395348837",1,"0,4558139535",1,"0,3534883721",1,"0,2372093023",0,"0,1441860465",0,"0,08837209302",0,"0,04651162791",0,"0,02325581395",1,"0,5","0,5040817004","-0,6219055392","0,004612515436","-0,1616842558","-0,003766908537","-0,005477137136","-0,000005610510659","0,03333333333","0,05","0,06666666667","-0,03333333333","-0,06666666667","-0,05"
216,"19,89",0,"0,537037037",0,"0,4537037037",0,"0,3518518519",0,"0,2361111111",0,"0,1435185185",0,"0,08796296296",0,"0,0462962963",0,"0,02314814815",0,"0,5166666667","0,5040817004","-0,6212509717","0,0006545675248","-0,1506789557","-0,003489205411","-0,01857414358","-0,00001917937303","0,05","0,06666666667","0,06666666667","-0,01666666667","-0,03333333333","-0,01666666667"
217,"1,03",1,"0,5391705069",1,"0,4562211982",1,"0,3548387097",1,"0,2396313364",1,"0,1474654378",1,"0,09216589862",0,"0,04608294931",0,"0,02304147465",1,"0,5","0,5040817004","-0,6163322647","0,004918706965","-0,1691500407","-0,003892322852","0,006865425677","0,000007125644522","0,03333333333","0,03333333333","0,05","-0,01666666667","-0,06666666667","-0,05"
218,"5,5",0,"0,5366972477",0,"0,4541284404",0,"0,3532110092",0,"0,2385321101",0,"0,1467889908",0,"0,09174311927",0,"0,04587155963",0,"0,02293577982",0,"0,5166666667","0,5040817004","-0,6057834006","0,01054886408","-0,1530673822","-0,003475768163","-0,01923841407","-0,00002005620694","0,05","0,03333333333","0,06666666667",0,"-0,03333333333","-0,05"
219,"2,96",1,"0,5388127854",1,"0,4566210046",1,"0,3561643836",1,"0,2420091324",0,"0,1461187215",0,"0,09132420091",0,"0,04566210046",0,"0,02283105023",1,"0,5","0,5040817004","-0,6003242773","0,005459123271","-0,172057206","-0,003878885604","0,005971662612","0,000006248810603","0,01666666667","0,03333333333","0,05",0,"-0,03333333333","-0,06666666667"
220,"1,25",1,"0,5409090909",1,"0,4590909091",1,"0,3590909091",0,"0,2409090909",0,"0,1454545455",0,"0,09090909091",0,"0,04545454545",0,"0,02272727273",1,"0,5166666667","0,5035393853","-0,5920378874","0,008286389965","-0,1479227822","-0,003283167607","0,005039218829","0,000005266597146","0,01666666667","0,05","0,05","0,01666666667","-0,03333333333","-0,05"
221,"1,23",0,"0,5384615385",0,"0,4570135747",0,"0,3574660633",0,"0,2398190045",0,"0,1447963801",0,"0,09049773756",0,"0,04524886878",0,"0,02262443439",0,"0,5333333333","0,5035393853","-0,5885069213","0,003530966037","-0,142176081","-0,003139836961","-0,003888003802","-0,000004076148408","0,03333333333","0,06666666667","0,05","0,03333333333","-0,03333333333","-0,03333333333"
222,"11,8",0,"0,536036036",0,"0,454954955",0,"0,3558558559",0,"0,2387387387",0,"0,1441441441",0,"0,09009009009",0,"0,04504504505",0,"0,02252252252",0,"0,5166666667","0,5040817004","-0,5838713569","0,004635564476","-0,156839443","-0,003457851832","-0,02009977873","-0,00002122500166",0,"0,05","0,03333333333","0,03333333333","-0,05","-0,05"
223,"1,46",1,"0,5381165919",1,"0,4573991031",1,"0,3587443946",1,"0,2421524664",1,"0,1479820628",1,"0,09417040359",0,"0,04484304933",0,"0,02242152466",1,"0,5","0,5040817004","-0,5775194359","0,006351920937","-0,1766354874","-0,003860969273","0,004801371505","0,000005080015887",0,"0,03333333333","0,03333333333","0,03333333333","-0,06666666667","-0,05"
224,"2,18",0,"0,5357142857",0,"0,4553571429",0,"0,3571428571",0,"0,2410714286",0,"0,1473214286",0,"0,09375",0,"0,04464285714",0,"0,02232142857",0,"0,5","0,5040817004","-0,5577540909","0,01976534501","-0,2022065905","-0,004344710203","0,02075556097","0,00002151643983","-0,01666666667","0,03333333333","0,03333333333","0,01666666667","-0,05","-0,05"
225,"1,06",1,"0,5377777778",1,"0,4577777778",0,"0,3555555556",0,"0,24",0,"0,1466666667",0,"0,09333333333",0,"0,04444444444",0,"0,02222222222",1,"0,5","0,5040817004","-0,5495378667","0,008216224247","-0,1821880267","-0,003843052943","0,0210582239","0,00002183548232",0,"0,01666666667","0,03333333333","0,03333333333","-0,06666666667","-0,05"
226,"1,4",0,"0,5353982301",0,"0,4557522124",0,"0,3539823009",0,"0,2389380531",0,"0,1460176991",0,"0,09292035398",0,"0,04424778761",0,"0,02212389381",0,"0,5166666667","0,5040817004","-0,5349782442","0,0145596225","-0,1655085969","-0,003426498253","-0,005158241797","-0,000005346369141",0,"0,01666666667","0,05","0,06666666667","-0,06666666667","-0,03333333333"
227,"12,91",0,"0,5330396476",0,"0,4537444934",0,"0,3524229075",0,"0,2378854626",0,"0,1453744493",0,"0,09251101322",0,"0,04405286344",0,"0,02202643172",0,"0,5","0,5040817004","-0,5258078106","0,009170433574","-0,1867056355","-0,003820657529","-0,003778214553","-0,000003911743802","-0,03333333333",0,"0,05","0,06666666667","-0,08333333333","-0,06666666667"
228,"2,26",1,"0,5350877193",1,"0,4561403509",1,"0,3552631579",1,"0,2412280702",1,"0,149122807",1,"0,09649122807",0,"0,04385964912",0,"0,02192982456",1,"0,4833333333","0,5040817004","-0,5025517277","0,02325608288","-0,2252981192","-0,004514915345","0,04116210647","0,00004149015137","-0,03333333333","-0,03333333333","0,03333333333","0,03333333333","-0,1166666667","-0,06666666667"
229,"1,92",1,"0,5371179039",1,"0,4585152838",0,"0,3537117904",0,"0,2401746725",0,"0,1484716157",0,"0,096069869",0,"0,04366812227",0,"0,02183406114",1,"0,4833333333","0,5040817004","-0,44590166","0,05665006772","-0,2769352138","-0,005348024725","0,1203475561","0,0001097800997","-0,01666666667","-0,01666666667","0,01666666667","0,03333333333","-0,1","-0,08333333333"
230,1,1,"0,5391304348",0,"0,4565217391",0,"0,352173913",0,"0,2391304348",0,"0,147826087",0,"0,09565217391",0,"0,04347826087",0,"0,02173913043",0,"0,4833333333","0,5035393853","-0,3672668919","0,07863476811","-0,3230048831","-0,0059750963","0,2051120481","0,0001632966249","-0,01666666667","-0,03333333333",0,"0,03333333333","-0,08333333333","-0,06666666667"
231,"1,63",0,"0,5367965368",0,"0,4545454545",0,"0,3506493506",0,"0,2380952381",0,"0,1471861472",0,"0,09523809524",0,"0,04329004329",0,"0,02164502165",0,"0,4833333333","0,5035393853","-0,2113484026","0,1559184893","-0,2936423645","-0,005065842515","0,1581403633","0,0001036390684","-0,01666666667","-0,01666666667","0,01666666667","0,03333333333","-0,08333333333","-0,05"
232,"1,23",0,"0,5344827586",0,"0,4525862069",0,"0,349137931",0,"0,2370689655",0,"0,1465517241",0,"0,09482758621",0,"0,04310344828",0,"0,02155172414",0,"0,4833333333","0,5035393853","-0,07989175453","0,1314566481","-0,2634253784","-0,004286482128","0,1106145044","0,00006539291651","-0,03333333333","-0,03333333333","0,01666666667","0,01666666667","-0,08333333333","-0,06666666667"
233,"1,36",0,"0,5321888412",0,"0,4506437768",0,"0,347639485",0,"0,2360515021",0,"0,1459227468",0,"0,09442060086",0,"0,04291845494",0,"0,02145922747",0,"0,4666666667","0,5024529992","0,08536836174","0,1652601163","-0,3047513127","-0,004752306728","0,2133531432","0,0001102099465","-0,03333333333","-0,06666666667",0,"-0,01666666667","-0,1","-0,1"
234,"1,65",0,"0,5299145299",0,"0,4487179487",0,"0,3461538462",0,"0,235042735",0,"0,1452991453",0,"0,09401709402",0,"0,04273504274",0,"0,02136752137",0,"0,4666666667","0,5024529992","0,2033276351","0,1179592733","-0,2688295096","-0,003999820837","0,1973802606","0,00009791434348","-0,01666666667","-0,05",0,"-0,01666666667","-0,08333333333","-0,1"
235,"1,66",0,"0,5276595745",0,"0,4468085106",0,"0,3446808511",0,"0,2340425532",0,"0,1446808511",0,"0,09361702128",0,"0,04255319149",0,"0,02127659574",0,"0,4666666667","0,5024529992","0,349730582","0,1464029469","-0,230638567","-0,003247334946","0,1805088682","0,00008561874042","-0,01666666667","-0,03333333333",0,0,"-0,06666666667","-0,1"
236,"5,26",0,"0,5254237288",0,"0,4449152542",0,"0,343220339",0,"0,2330508475",0,"0,1440677966",0,"0,09322033898",0,"0,04237288136",0,"0,02118644068",0,"0,4666666667","0,5024529992","0,5368040069","0,187073425","-0,1892590845","-0,002494849055","0,1625334127","0,00007332313736","-0,01666666667","-0,03333333333",0,0,"-0,06666666667","-0,08333333333"
237,"2,58",1,"0,5274261603",1,"0,447257384",1,"0,3459915612",1,"0,2362869198",0,"0,1434599156",0,"0,09282700422",0,"0,04219409283",0,"0,02109704641",1,"0,4666666667","0,5035393853","0,6011317384","0,06432773152","-0,1713765239","-0,002158917854","0,1544131843","0,00006939137168","-0,01666666667","-0,03333333333","-0,01666666667",0,"-0,06666666667","-0,1"
238,"1,34",1,"0,5294117647",1,"0,4495798319",0,"0,3445378151",0,"0,2352941176",0,"0,1428571429",0,"0,09243697479",0,"0,04201680672",0,"0,02100840336",1,"0,4833333333","0,5040817004","0,6076346557","0,006502917306","-0,1452714669","-0,001773716743","0,1727281961","0,00007815258596",0,"-0,03333333333","-0,01666666667","0,01666666667","-0,05","-0,1"
239,"1,43",0,"0,5271966527",0,"0,4476987448",0,"0,3430962343",0,"0,2343096234",0,"0,1422594142",0,"0,09205020921",0,"0,04184100418",0,"0,02092050209",0,"0,4833333333","0,5035393853","0,6667785246","0,05914386889","-0,1868871396","-0,002199229598","0,1857440091","0,00008339793928","0,01666666667","-0,01666666667","-0,01666666667","0,03333333333","-0,03333333333","-0,1"
240,"1,18",0,"0,525",0,"0,4458333333",0,"0,3416666667",0,"0,2333333333",0,"0,1416666667",0,"0,09166666667",0,"0,04166666667",0,"0,02083333333",0,"0,4666666667","0,5024529992","0,7370783089","0,07029978426","-0,2230759954","-0,002526202634","0,21740318","0,00009740211656",0,"-0,01666666667","-0,05","0,01666666667","-0,05","-0,1333333333"
241,"2,93",0,"0,5228215768",0,"0,4439834025",0,"0,3402489627",0,"0,2323651452",0,"0,1410788382",0,"0,09128630705",0,"0,04149377593",0,"0,02074688797",0,"0,4666666667","0,5024529992","0,7630254092","0,02594710035","-0,1863670505","-0,002024545373","0,234096418","0,0001055770189",0,"-0,01666666667","-0,03333333333",0,"-0,03333333333","-0,1166666667"
242,"1,18",1,"0,5247933884",1,"0,4462809917",1,"0,3429752066",0,"0,2314049587",0,"0,1404958678",0,"0,09090909091",0,"0,04132231405",0,"0,02066115702",1,"0,4666666667","0,5035393853","0,7553568625","-0,007668546785","-0,1746451885","-0,001863298396","0,2534582566","0,0001139009999",0,"-0,01666666667","-0,05","-0,01666666667","-0,03333333333","-0,1"
243,"1,61",0,"0,5226337449",0,"0,4444444444",0,"0,341563786",0,"0,2304526749",0,"0,1399176955",0,"0,09053497942",0,"0,04115226337",0,"0,02057613169",0,"0,4833333333","0,5035393853","0,7537397726","-0,001617089887","-0,1541244447","-0,001603511601","0,264419568","0,0001181275886","0,01666666667",0,"-0,01666666667","0,01666666667","-0,01666666667","-0,08333333333"
244,"1,18",0,"0,5204918033",0,"0,4426229508",0,"0,3401639344",0,"0,2295081967",0,"0,1393442623",0,"0,09016393443",0,"0,04098360656",0,"0,02049180328",0,"0,4833333333","0,5035393853","0,7502445699","-0,0034952027","-0,1427736239","-0,001473618203","0,2755487438","0,0001223541774",0,0,"-0,03333333333","0,01666666667",0,"-0,08333333333"
245,"15,02",0,"0,5183673469",0,"0,4408163265",0,"0,3387755102",0,"0,2285714286",0,"0,1387755102",0,"0,08979591837",0,"0,04081632653",0,"0,02040816327",0,"0,4666666667","0,5024529992","0,7478702838","-0,002374286034","-0,1531278401","-0,001567678939","0,27367126","0,0001211848877","-0,01666666667",0,"-0,06666666667",0,0,"-0,1"
246,"3,53",1,"0,5203252033",1,"0,4430894309",1,"0,3414634146",1,"0,2317073171",1,"0,1422764228",1,"0,09349593496",0,"0,0406504065",0,"0,02032520325",1,"0,4666666667","0,5035393853","0,7377814202","-0,01008886367","-0,1472419512","-0,001500492699","0,2957438351","0,0001303838072",0,0,"-0,05",0,"-0,01666666667","-0,08333333333"
247,"4,1",1,"0,5222672065",1,"0,4453441296",1,"0,3441295547",0,"0,2307692308",0,"0,1417004049",0,"0,09311740891",0,"0,04048582996",0,"0,02024291498",1,"0,4833333333","0,5040817004","0,7356359957","-0,002145424469","-0,1383024344","-0,001410911045","0,3151847439","0,00014001996","0,01666666667","0,01666666667","-0,01666666667","0,01666666667","0,01666666667","-0,05"
248,"1,18",1,"0,5241935484",1,"0,4475806452",1,"0,3467741935",1,"0,2338709677",0,"0,1411290323",0,"0,09274193548",0,"0,04032258065",0,"0,02016129032",1,"0,4833333333","0,5040817004","0,7394897069","0,003853711156","-0,1249383446","-0,001272059482","0,3232867424","0,0001445380377","0,01666666667","0,01666666667","-0,01666666667","0,01666666667","0,03333333333","-0,05"
249,"1,5",0,"0,5220883534",0,"0,4457831325",0,"0,3453815261",0,"0,2329317269",0,"0,140562249",0,"0,09236947791",0,"0,04016064257",0,"0,02008032129",0,"0,5","0,5040817004","0,7432540015","0,003764294596","-0,1369336775","-0,001406431963","0,3115697406","0,0001401657045","0,01666666667","0,03333333333",0,"0,01666666667","0,06666666667","-0,03333333333"
250,"13,24",0,"0,52",0,"0,444",0,"0,344",0,"0,232",0,"0,14",0,"0,092",0,"0,04",0,"0,02",0,"0,5","0,5040817004","0,7454933503","0,002239348855","-0,162127319","-0,001675176924","0,2823795651","0,0001270345473","0,01666666667","0,01666666667","-0,01666666667",0,"0,05","-0,03333333333"
251,"1,03",1,"0,5219123506",1,"0,4462151394",1,"0,3466135458",1,"0,235059761",1,"0,1434262948",1,"0,09561752988",0,"0,03984063745",0,"0,01992031873",1,"0,5","0,5040817004","0,7444637763","-0,001029574022","-0,1704995625","-0,001746842247","0,2667018943","0,0001129862433","0,03333333333","0,01666666667",0,0,"0,05","-0,01666666667"
252,"2,58",0,"0,5198412698",0,"0,4444444444",0,"0,3452380952",0,"0,2341269841",0,"0,1428571429",0,"0,09523809524",0,"0,03968253968",0,"0,01984126984",0,"0,5","0,5040817004","0,7199245956","-0,02453918068","-0,154224276","-0,001522888113","0,3247576588","0,0001279113813","0,03333333333","0,03333333333","0,01666666667","-0,01666666667","0,05","-0,01666666667"
253,"1,06",1,"0,5217391304",1,"0,4466403162",0,"0,3438735178",0,"0,233201581",0,"0,1422924901",0,"0,09486166008",0,"0,0395256917",0,"0,01976284585",1,"0,4833333333","0,5040817004","0,7089171394","-0,01100745622","-0,128739304","-0,001245184986","0,3612892161","0,0001414802436",0,"0,01666666667",0,"-0,01666666667","0,03333333333","-0,01666666667"
254,2,0,"0,5196850394",0,"0,4448818898",0,"0,342519685",0,"0,2322834646",0,"0,1417322835",0,"0,09448818898",0,"0,03937007874",0,"0,01968503937",0,"0,4833333333","0,5035393853","0,6999243349","-0,008992804493","-0,1047777989","-0,0009898772731","0,3851194871","0,0001487712256",0,"0,01666666667",0,"-0,03333333333","0,01666666667","-0,01666666667"
255,"1,69",1,"0,5215686275",0,"0,4431372549",0,"0,3411764706",0,"0,231372549",0,"0,1411764706",0,"0,09411764706",0,"0,03921568627",0,"0,01960784314",1,"0,4833333333","0,5040817004","0,6850968278","-0,01482750711","-0,1339367185","-0,001236226821","0,3801979572","0,0001331164216","-0,01666666667",0,0,"-0,01666666667",0,"-0,01666666667"
256,"7,6",0,"0,51953125",0,"0,44140625",0,"0,33984375",0,"0,23046875",0,"0,140625",0,"0,09375",0,"0,0390625",0,"0,01953125",0,"0,4833333333","0,5035393853","0,6713530633","-0,01374376452","-0,1072557351","-0,000963002777","0,4123238862","0,0001415761983","-0,01666666667",0,0,"-0,03333333333",0,0
257,"7,31",1,"0,5214007782",1,"0,4435797665",1,"0,3424124514",1,"0,233463035",1,"0,1439688716",0,"0,09338521401",0,"0,03891050584",0,"0,01945525292",1,"0,4666666667","0,5035393853","0,6713530633",0,"-0,1072557351","-0,000963002777","0,4123238862","0,0001415761983","-0,03333333333",0,0,"-0,06666666667",0,0
258,"1,26",1,"0,523255814",1,"0,4457364341",1,"0,3449612403",1,"0,2364341085",1,"0,1472868217",0,"0,09302325581",0,"0,03875968992",0,"0,01937984496",1,"0,4666666667","0,5035393853","0,669655913","-0,001697150276","-0,1224023218","-0,001106333423","0,4010988711","0,0001369123762","-0,03333333333",0,0,"-0,05",0,"-0,01666666667"
259,"1,67",0,"0,5212355212",0,"0,444015444",0,"0,3436293436",0,"0,2355212355",0,"0,1467181467",0,"0,09266409266",0,"0,03861003861",0,"0,01930501931",0,"0,4833333333","0,5035393853","0,669655913",0,"-0,1224023218","-0,001106333423","0,4010988711","0,0001369123762",0,0,"0,01666666667","-0,01666666667","0,01666666667","0,01666666667"
260,"13,86",0,"0,5192307692",0,"0,4423076923",0,"0,3423076923",0,"0,2346153846",0,"0,1461538462",0,"0,09230769231",0,"0,03846153846",0,"0,01923076923",0,"0,4666666667","0,5024529992","0,6802892424","0,0106333294","-0,09336595724","-0,0008420675446","0,416112881","0,0001443505261","-0,01666666667","-0,01666666667",0,"-0,03333333333",0,"0,01666666667"
261,"1,41",1,"0,5210727969",1,"0,4444444444",1,"0,3448275862",1,"0,2375478927",1,"0,1494252874",1,"0,09578544061",0,"0,03831417625",0,"0,01915708812",1,"0,4666666667","0,5035393853","0,669655913","-0,0106333294","-0,1224023218","-0,001106333423","0,4010988711","0,0001369123762","-0,01666666667","-0,03333333333",0,"-0,03333333333","0,01666666667","0,03333333333"
262,"6,72",0,"0,5190839695",0,"0,4427480916",0,"0,3435114504",0,"0,2366412214",0,"0,1488549618",0,"0,09541984733",0,"0,03816793893",0,"0,01908396947",0,"0,4833333333","0,5035393853","0,6643372678","-0,005318645205","-0,137686432","-0,001236226821","0,3837872716","0,0001284455131",0,"-0,01666666667",0,"-0,03333333333","0,03333333333","0,03333333333"
263,"1,27",1,"0,5209125475",1,"0,4448669202",1,"0,3460076046",1,"0,2395437262",1,"0,1520912548",0,"0,09505703422",0,"0,03802281369",0,"0,01901140684",1,"0,4833333333","0,5040817004","0,6549338482","-0,009403419553","-0,1530539096","-0,001366120219","0,3778914424","0,0001246495585","0,01666666667","-0,01666666667",0,"-0,01666666667","0,01666666667","0,03333333333"
264,"3,61",0,"0,5189393939",0,"0,4431818182",0,"0,3446969697",0,"0,2386363636",0,"0,1515151515",0,"0,0946969697",0,"0,03787878788",0,"0,01893939394",0,"0,5","0,5040817004","0,6456913571","-0,009242491138","-0,2028299159","-0,00176923766","0,349928563","0,00009834454092","0,03333333333",0,"0,03333333333","0,01666666667","0,01666666667","0,05"
265,"4,26",1,"0,520754717",1,"0,4452830189",1,"0,3471698113",0,"0,2377358491",0,"0,1509433962",0,"0,09433962264",0,"0,03773584906",0,"0,01886792453",1,"0,4833333333","0,5040817004","0,6157305259","-0,02996083116","-0,1767196315","-0,001491534534","0,4101084244","0,0001119134033",0,0,"0,01666666667",0,"0,01666666667","0,03333333333"
266,"3,33",1,"0,522556391",1,"0,4473684211",1,"0,3496240602",1,"0,2406015038",0,"0,1503759398",0,"0,09398496241",0,"0,03759398496",0,"0,01879699248",1,"0,4833333333","0,5040817004","0,6142187982","-0,001511727793","-0,1618011419","-0,001352682971","0,4243045504","0,0001164314809","0,01666666667",0,"0,01666666667",0,"0,01666666667","0,01666666667"
267,"1,52",1,"0,5243445693",1,"0,4494382022",1,"0,3520599251",0,"0,2397003745",0,"0,1498127341",0,"0,0936329588",0,"0,03745318352",0,"0,01872659176",1,"0,5","0,5040817004","0,6186566579","0,004437859705","-0,1479975951","-0,001245184986","0,4326749766","0,000119350617","0,03333333333","0,01666666667","0,01666666667","0,01666666667","0,03333333333","0,01666666667"
268,"1,19",0,"0,5223880597",0,"0,447761194",0,"0,3507462687",0,"0,2388059701",0,"0,1492537313",0,"0,09328358209",0,"0,03731343284",0,"0,01865671642",0,"0,5","0,5040817004","0,626093065","0,007436407133","-0,1443487057","-0,001209352325","0,4205481974","0,0001165772253","0,01666666667","0,01666666667","0,01666666667","0,01666666667","0,03333333333","0,01666666667"
269,"1,25",0,"0,5204460967",0,"0,4460966543",0,"0,3494423792",0,"0,2379182156",0,"0,1486988848",0,"0,09293680297",0,"0,03717472119",0,"0,01858736059",0,"0,4833333333","0,5035393853","0,6296950347","0,003601969704","-0,1238852502","-0,001025709935","0,4273018017","0,0001183219113",0,"0,01666666667","0,01666666667","0,01666666667","0,01666666667","0,01666666667"
270,"2,09",0,"0,5185185185",0,"0,4444444444",0,"0,3481481481",0,"0,237037037",0,"0,1481481481",0,"0,09259259259",0,"0,03703703704",0,"0,01851851852",0,"0,4833333333","0,5035393853","0,6191715682","-0,01052346653","-0,1411544153","-0,001155603332","0,4127835551","0,0001098550482","-0,01666666667","0,01666666667","0,01666666667","0,01666666667","0,01666666667","0,01666666667"
271,"72,79",1,"0,520295203",0,"0,442804428",0,"0,3468634686",0,"0,2361623616",0,"0,147601476",0,"0,09225092251",0,"0,036900369",0,"0,0184501845",1,"0,4666666667","0,5035393853","0,6191715682",0,"-0,1411544153","-0,001155603332","0,4127835551","0,0001098550482","-0,01666666667","-0,01666666667","-0,01666666667",0,"-0,01666666667",0
272,"2,08",1,"0,5220588235",1,"0,4448529412",1,"0,3492647059",1,"0,2389705882",1,"0,1507352941",1,"0,09558823529",1,"0,04044117647",1,"0,02205882353",1,"0,4666666667","0,5035393853","0,6191715682",0,"-0,1411544153","-0,001155603332","0,4127835551","0,0001098550482","-0,01666666667",0,"-0,01666666667",0,"-0,03333333333",0
273,"1,96",1,"0,5238095238",0,"0,4432234432",0,"0,347985348",0,"0,2380952381",0,"0,1501831502",0,"0,09523809524",0,"0,04029304029",0,"0,02197802198",1,"0,4666666667","0,5035393853","0,6191715682",0,"-0,1411544153","-0,001155603332","0,4127835551","0,0001098550482","-0,03333333333",0,"-0,03333333333",0,"-0,03333333333","0,01666666667"
274,"2,92",1,"0,5255474453",0,"0,4416058394",0,"0,3467153285",0,"0,2372262774",0,"0,1496350365",0,"0,09489051095",0,"0,0401459854",0,"0,02189781022",0,"0,4666666667","0,5024529992","0,6354537129","0,01628214474","-0,1187315773","-0,0009809191078","0,4191891436","0,0001152570308","-0,03333333333","-0,01666666667","-0,03333333333","-0,01666666667","-0,05","0,01666666667"
275,"1,01",1,"0,5272727273",1,"0,4436363636",1,"0,3490909091",0,"0,2363636364",0,"0,1490909091",0,"0,09454545455",0,"0,04",0,"0,02181818182",1,"0,45","0,5024529992","0,6570675643","0,02161385136","-0,1671744076","-0,001424348293","0,3557109203","0,000100812758","-0,03333333333","-0,03333333333","-0,05","-0,03333333333","-0,05","-0,01666666667"
276,1,0,"0,5253623188",0,"0,4420289855",0,"0,347826087",0,"0,2355072464",0,"0,1485507246",0,"0,09420289855",0,"0,03985507246",0,"0,02173913043",0,"0,45","0,5008190014","0,6697828642","0,01271529997","-0,1494140686","-0,001303413061","0,352511197","0,0001167580993","-0,03333333333","-0,05","-0,05","-0,01666666667","-0,06666666667","-0,03333333333"
277,"1,17",0,"0,523465704",0,"0,440433213",0,"0,3465703971",0,"0,2346570397",0,"0,1480144404",0,"0,09386281588",0,"0,03971119134",0,"0,02166064982",0,"0,45","0,5008190014","0,6874126558","0,01762979154","-0,09378003171","-0,0008196721311","0,3777603016","0,0001404326151","-0,01666666667","-0,03333333333","-0,03333333333","-0,01666666667","-0,05","-0,01666666667"
278,"9,69",0,"0,5215827338",0,"0,4388489209",0,"0,345323741",0,"0,2338129496",0,"0,1474820144",0,"0,09352517986",0,"0,03956834532",0,"0,02158273381",0,"0,4333333333","0,4986320084","0,7120044311","0,02459177531","-0,0682788742","-0,0006270715757","0,3533464632","0,0001690287816","-0,03333333333","-0,05","-0,05","-0,03333333333","-0,08333333333","-0,03333333333"
279,"1,4",1,"0,523297491",1,"0,4408602151",1,"0,3476702509",1,"0,2365591398",1,"0,1505376344",0,"0,09318996416",0,"0,0394265233",0,"0,02150537634",1,"0,4333333333","0,5008190014","0,7438757243","0,03187129317","-0,08711207281","-0,0008241512138","0,2970374955","0,000150163848","-0,03333333333","-0,06666666667","-0,05","-0,05","-0,1","-0,03333333333"
